contentid,overview,homepage,addr1,cat1,cat2,cat3,firstimage,mapx,mapy,title,sigungu
1611300,"어은정은 섬진강과 오수천이 만나는 곳에서 섬진강자전거길가에 위치한 정자이다. [어은]은 섬진강에서 낚시를 하며 유유자적한다는 뜻을 담고 있다.
이 정자는 조선 중기의 문신이자 의병인 어은 양사형(1547∼1599)이 1567년(명종 22)에 성인이 되어 이곳으로 분가하면서 지은 누각으로 원래 이름은 [영하정]이었다. 그 후 양사형은 1588년(선조 21)에 문과에 급제한 후 1592년(선조 25)에 임진왜란이 발발하자 의병으로 참전하여 공을 세우기도 하였다. 양사형이 세상을 떠난 후 이 정자는 어은정이라고 이름이 바뀌고 여러 차례 중건되었는데, 지금의 정자는 1919년에 중건된 것이다. 지금의 건물은 앞면 3칸, 옆면 2칸 규모의 팔작지붕 기와집으로, 현판은 양사형의 9세손 양재절이 썼다. 섬진강 언덕에 자리 잡은 누각 주위에는 백일홍이 수십 그루 심어져 경관을 더욱 아름답게 해준다. 1990년에는 가치를 인정받아 전라북도 문화유산자료로 지정되었다.
주변에는 구송정체육공원, 동계시장 등이 있어 연계하여 관광할 수 있다.",http://sunchang.grandculture.net/sunchang/toc/GC05900702,전북특별자치도 순창군 적성면 평남길 107-32,A02,A0201,A02010700,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,127.2175490762,35.4237764703,어은정, 순창군
126297,"물의 맑기가 거울과 같다하여 어청도라 불린다. 전북의 가장 서쪽에 위치한 섬으로 군산에서 약 70㎞ 떨어져 있고, 군산항에서 배를 타고 2시간 30분 정도 걸린다. 어청도항은 u자형으로 움푹 들어가 있어 태풍 때 선박들의 피난처 역할을 한다.

(출처 : 군산시 문화관광 홈페이지)",https://www.gunsan.go.kr/tour/m2208,전북특별자치도 군산시 옥도면 어청도길 95-7,A01,A0101,A01011300,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,125.9792029907,36.1206733463,어청도, 군산시
129134,"어청도는 물 맑기가 거울과도 같아 어청도라 불리워졌다고 한다. 어청도의  청은 맑을 청(淸)이 아닌 푸른 청(靑)자를 쓰고 있다. 그것은 BC 202년경 중국의 한고조가 초항우를 물리치고 천하를 통일한 후 패왕 항우가 자결하자 재상 전횡이 군사 500명을 거느리고 망명길에 올라 돛단배를 이용하여 서해를 목적지 없이 떠다니던 중 중국을 떠난 지 3개월만에 이 섬을 발견하였다는 것이다. 그날은 쾌청한 날씨였으나 바다 위에 안개가 끼어 있었는데 갑자기 푸른 산 하나가 우뚝 나타났다고 한다. 전횡은 이곳에 배를 멈추도록 명령하고 푸른 청자를 따서 어청도(於靑島)라 이름지었다는 이야기가 전해져 오고 있다. 
어청도 등대는 일제강점기인 1912년 3월에 대륙진출의 야망을 가진 일본위 정략적인 목적에 의해 건설되었고 군산항과 우리나라 서해안의 남북항로를 통항하는 모든 선박들이 이용하는 중요한 등대이다. 등탑은 백색의 원형 콘크리트 구조이며 조형미를 살리기 위하여 등탑 상부를 전통 한옥의 서까래 형상으로 재구성한 보존가치가 있는 등대이기도 하다. 또한 상부 홍색의 등롱과 하얀 페인트를 칠한 등탑, 그리고 돌담이 조화를 잘 이루고 있어 그 모습이 바다와 너무 잘 어우러져 다른 등대보다 그 자태가 더 아름답다. 고도 61m에 위치하여 약 37km떨어진 바다에까지 그 등광을 비추고 있다. 특히 해질녘 등대 주변의 해송과 어우러진 그림같은 풍경은 직접 본 사람도 제대로 표현해 내지 못할 정도로 환상적이다.",https://www.gunsan.go.kr/tour/m2127/view/305957,전북특별자치도 군산시 어청도길 240 어청도항로표지 관리,A01,A0101,A01011600,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,125.9686621609,36.1251226614,어청도 등대, 군산시
1316395,"전북 익산시 여산면 여산리에 있는 천주교 순교 성지이다. 이곳은 호남의 관문으로 일찍이 천주교가 전래되어 수많은 신앙 공동체와 순교자들을 배출하였다. 병인박해가 일어났을 당시에 금산, 진산, 고산에서 잡혀 온 신자들이 순교한 곳이며 기록상으로만 22명이 순교했다. ‘여산 순교 성지’라고 쓰인 대형 돌판이 있으며 그 안쪽으로 백지사 기념비가 서 있다. 순교자들의 무덤은 천호산 기슭 천호 공소 부근에 자리하고 있다.

(출처 : 익산시 문화관광 홈페이지)",https://www.iksan.go.kr/tour/board/view.iksan?boardId=BBS,전북특별자치도 익산시 여산면 여산리,A02,A0201,A02010900,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,127.0819944985,36.0618293853,여산 숲정이 순교성지, 익산시
1316476,"이 건물은 3단의 계단식 건물 터 제일 상단부에 들어서 있는데, 조선시대 말기에 건축한 것으로 보인다. 벽과 방의 구조는 근래 일부 개조하여 본 모습은 잃었지만, 비교적 원형이 잘 보존되어 있다. 특히 추녀와 대청마루에서 한식 목조 건물의 전형적인 아름다움이 잘 드러난다. 여산 동헌은 전국적으로 그리 많이 남아있지 않은, 옛 모습을 간직한 조선시대 지방관청 건물의 하나이다. 『여산 동헌 느티나무』전라북도 기념물 (2002.08.02)이 느티나무의 유래에 대한 기록이 남아 있지 않아 정확한 내용은 알 수 없다. 다만 여산 동헌과 주변에 7주의 대형 느티나무가 집중 분포되어 있음에 따라 동헌의 설치와 어느 정도 연관이 있을 것으로 추정할 뿐이다. 여산은 전주에 속해 있다가 공양왕 3년(1391) 감무를 두고 낭산과 공촌, 파제 두 부곡의 권농사까지 겸임하였고, 조선 태종 2년(1402)에 여산현이라 하고, 세종 18년(1436)에는 원경왕후의 외향이라 하여 군으로 승격되었다고 함으로 조선 태종대에서 세종대에 동헌이 설치되는 과정에서 식재되었을 것으로 보여 수령은 600년 정도로 추정된다. 나무의 휴고 둘레는 4.5m, 높이는 22m이다.",http://www.iksan.go.kr/tour/,전북특별자치도 익산시 여산면 동헌길 13,A02,A0201,A02010100,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,127.0857220117,36.0592519663,여산동헌, 익산시
1582979,"여산척화비는 전라북도 익산시 여산면 여산동헌 뜰에 있다. 1866년 병인양요 이후 서양 제국이 개항을 요구하는 가운데 1871년 신미양요가 일어나자, 흥선대원군이 서양 제국에 대한 항전 의식을 고양하기 위하여 전국 여러 곳에 세운 석비 중 하나이다. 1882년 임오군란 이후 흥선대원군이 실각하자 일본공사관의 요구로 철거되었다가 1915년 여산초등학교 운동장에서 발굴되어 여산동헌으로 옮겨 세워졌다. 여산척화비의 뒤에는 여산군에서 선정을 베푼 역대 관리들의 선정비 8기가 서 있다. 
여산척화비는 화강암의 단면 석비로, 규모는 높이 114㎝, 너비 46㎝, 두께 9㎝이며 정면에 비제를 겸한 비문이 있다. 서양 오랑캐가 침범하는데 싸우지 않으면 화해하는 것이니, 화해를 주장하는 것은 나라를 파는 것이라고 새겨져 있다. 척화비는 전국 각지에 건립되었으나 남아 있는 척화비는 여산척화비를 비롯해 10여 기로 문화재로서 가치가 있다.",https://www.iksan.go.kr/tour/board/view.iksan?boardId=BBS,전북특별자치도 익산시 여산면 동헌길 13,A02,A0205,A02050200,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,127.0857220117,36.0592519663,여산척화비, 익산시
1954820,"여신향교는 조선 태종 3년(1403)에 창건되었다. 그 후 선조 때 일어난 임진왜란 당시에 불에 타 버렸으나 이곳 유림들에 의해 후에 다시 중건되었다. 여산향교와 같은 중설위(中設位)로 대성전에는 중국의 다섯 성인과 10명의 철인, 그리고 6명의 현인을 배향하고 우리나라의 18현인을 역시 배향하고 있다.
향교의 가장 윗부분에는 3칸으로 된 대성전이 있으며, 그 아래 왼편으로 서무가 있고, 오른편으로는 동무가 각각 3칸의 건물로 되어 있다. 내삼문 아래에는 정면 5칸의 명륜당이 있으며, 오른쪽에 동재, 왼편에는 서재가 각각 정면 3칸을 이루고 있다. 또 이들 건물 아래로 사마재와 양사재 그리고 전사청(典祀廳)이 각각 정면 3칸을 이루고 있다.
여산향교 대성전은 1984년 4월 1일에 전북특별자치도 문화유산자료 제83호로 지정되었다. 대성전의 규모는 앞면 3칸 반이다. 지붕은 옆면에서 볼 때 사람 인(人)자 모양을 한 맞배지붕이다. 지붕 옆면에는 바람막이 방풍판을 달았다. 대성전 안쪽에는 공자를 비롯한 그 제자와 우리나라 성현들의 위패를 모시고 있다. 조선시대 때는 나라에서 토지와 노비·책 등을 지원받아 학생들을 가르쳤으나, 현재는 교육 기능이 없어지고 제사 기능만 남아 있다.",https://www.iksan.go.kr/tour/board/view.iksan?boardId=BBS,전북특별자치도 익산시 여산면 여산교동길 23-2,A02,A0201,A02010700,http://tong.visitkorea.or.kr/cms/resource/59/3369759_image2_1.JPG,127.0904717063,36.0547358979,여산향교, 익산시
1316776,이 향교는 조선 태종 3년(1403)에 창건되었다고 전해지며 그 후 여러 차례 중수를 거처 오늘에 이르고 있다. 경내에는 대성전 명륜당 동. 서무등이 남아 있다. 대성전은 정면 3칸 측면 2칸 반의 맞배지붕 건물이며 겹처마에 주초는 고주와 평주가 함께 사용되었다. 이 향교에는 공자를 비롯한 중국의 5성 10 철 송조 6현과 우리나라의 18현이 배향된 중설위이다.,https://www.iksan.go.kr/tour/board/view.iksan?boardId=BBS,전북특별자치도 익산시 여산면 여산교동길 23-2,A02,A0201,A02010700,http://tong.visitkorea.or.kr/cms/resource/50/1308250_image2_1.jpg,127.09041615,36.0549469839,여산향교대성전, 익산시
1607555,"여원치 마애불상은 전라북도 남원시 이백면 양가리에 있는 고려시대의 불상이다. 여원재 낭떠러지에 병풍처럼 둘러진 바위 가운데 양각되었는데, 높이 230cm, 어깨 너비 120cm이다. 다소 두꺼운 가사, 신체 표현에 육감적인 면이 부족한 점 등으로 미루어 고려말에 조성된 것으로 추정된다. 
운봉현감 박귀진이 지어 불상 옆에 새긴 글을 보면, 조선 태조 이성계의 꿈에 나타나 황산대첩에서 승리할 것이라고 예언한 노파를 기리기 위해 만들어졌다고 한다. 가슴 아랫 부분이 아직 땅속에 묻혀 있기는 하지만, 머리 부분을 제외하고는 보존 상태가 비교적 좋은 편이다. 넓은 어깨에 닿은 큰 귀와 또렷한 코는 시원한 느낌을 준다. 예전에는 불상의 보호각이 있었으나 지금은 그 흔적만 남아 있다.",https://namwon.grandculture.net/namwon/toc/GC00601484,전북특별자치도 남원시 이백면 양가리,A02,A0201,A02010700,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,127.4996096394,35.4471481638,여원치마애불상, 남원시
126298,"연도는 고군산 군도의 한 섬으로, 군산항에서 북서쪽으로 23km, 장항에서 남서쪽 8km쯤 떨어진 아주 작은 섬이다. 모래밭으로 된 해수욕장은 없으나 수심이 얕고 곳곳에 자갈밭이 있어 해수욕을 즐길 수 있다. 
연도는 맑은 날에는 중국 산둥 반도에서 하늘 높이 솟아오르는 연기를 볼 수 있다 하여 연기 연자를 써서 연도라고 부르게 되었다는 설과, 호수 속에서 피어오르는 연꽃과 같다 하여 연도가 되었다는 설이 있다. 섬 가운데 자리 잡은 연도리를 중심으로 북쪽엔 역포, 남쪽엔 덕포마을이 있다. 
연도의 연도항은 군산항과 어청도 항로의 중간에 위치하고 어항으로서의 입지조건이 좋아 예부터 기상 악화 시 조업어선의 피난항으로 이용되어 왔다. 또한, 연도항 방파제는 낚시인들이 꼽는 전국의 명방파제 100곳 중에서 군산의 말도 방파제, 어청도 방파제, 관리도 방파제 등과 함께 낚시인들이 뽑은 명방파제로 선정되었다.",http://www.grandculture.net/gunsan/search?keyword=%EC%97%B0%EB%8F%84,전북특별자치도 군산시 옥도면 연도1길 18-3,A01,A0101,A01011300,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,126.4348490986,36.0830880685,연도, 군산시
716644,"연석산(927m)은 동상면 소재지를 미처 못가는, 전주에서 26㎞ 지점에 있는 사봉리 연동부락 동쪽에 우뚝 솟아있는 산이다. 연동부락은 감나무 숲으로 둘러싸여 있는 10여 호 정도의 마을로 공해도 없고, 오염되지 않은 맑은 물이 항상 흐르고 있는 아름다운 계곡을 갖고 있다. 연석산 입구에 연석사라 부르고 있는 사찰이 있는데 낡은 건물을 헐고 1993년에 새로 대웅전을 웅장하게 지었다. 연석사를 지나 정상을 향하여 500m쯤 가면 산신령에게 소원 성취를 기원하기 위하여 촛불을 켜 놓고 아낙네들이 기도하고 있는 모습이 눈에 뜨인다. 바로 이곳 산제당에서부터 산행은 시작된다. 

숲으로 우거진 등산로를 타고 10여 분 정도 오르면 각시소가 나온다 각시소를 지나 숲과 숲으로 덮여있는 낭떠러지에서 일대 장관을 이루고 있는 폭포는 우리의 마음을 한결 시원스럽게 하여 피로를 씻어준다. 폭포 바로 위에는 여인이 베를 짜고 있는 모습과 흡사하다는 베틀바위가 나온다. 전설에 의하면 각시가 베틀바위에서 베를 짜면서 피로와 외로움을 잊기 위하여 폭포 아래에 있는 소(沼)에서 목욕을 하였다 하여 각시소(沼)라 부르게 되었다고 한다. 
이곳에서 마치 하늘을 찌를 듯이 칭칭나무가 울창하게 우러져 하늘마저 보이지 않는 등산로를 걷다보면 귀여운 새끼 다람쥐가 놀란 듯이 기웃거리며, 이름모를 산새소리, 계곡의 물소리 등 이 모든 것이 우리의 마음을 자연 속으로 파묻히게 한다. 연석산은 해발 960m로 정상까지 경사가 비교적 완만하다.

정상에 오르면 진안군 부귀면과 완주군 동상면 경계에 있는 해발 1,125m인 운장산이 눈앞에 전개되며 운장산 정상까지는 1시간 이상 소요된다고 한다. 연동부락에서 밀림 지대의 숲 속을 헤치며 정상까지 가는 데는 2시간이면 족하다. 이 산은 아직 널리 알려져 있지 않아 오염되지 않고 자연 그대로 보존된 산이다. 연석산은 전주에서 가까운 곳으로 등산인에게 앞으로 많은 사랑을 받게 될 것이다.",https://www.wanju.go.kr/tour/index.9is?contentUid=ff8080818c5d9e6d018ca46557d868d6,전북특별자치도 완주군 동상면 사봉리 연동마을,A01,A0101,A01010400,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,127.3251855819,35.8943693811,연석산, 완주군
