contentid,overview,tel,homepage,zipcode
1627846,"옥천암은 대한불교 조계종 제17교구 본사 금산사의 말사이다. 절 입구의 계곡에는 항상 맑고 깨끗한 계곡물이 흘러 옥류천, 혹은 옥폭동이라 해서 예로부터 유명했는데, 절 이름은 여기에서 유래한 듯하다. 원래는 용담현에 있어 그 규모가 컸던 것 같으나 일제강점기 이후 용담댐 건설 때에 이전하여 현 위치에 있다. 
절의 창건은 892년 정현 선사에 의해 이뤄졌다.  조선 후기인 1798년 옛 용담현의 군수인 김이례에 의해 중창되었고, 이후 1898년 군수 김우식이 퇴락한 절을 중수했다. 1928년 관음상을 보수하고 독성탱화를 봉안했으며 이듬해부터 1929년까지 칠성탱화, 신중탱화, 아미타 극락 회도 등을 조성했으며 1980년 삼성각을 새로 지다. 
현재 옥천암에는 관음전과 삼성각, 요사 등의 전각이 있지만 김우식에 의해 중수되기 이전 시기의 불교 유적은 없다. 옥천암에 있는 불교 유물은 1919년 이후의 것이다. 주변에 군락 조림과 야생화단지가 아름다운 주천생태공원이 있다.",,"<a href=""https://jinan.go.kr/tour/sub_5/?p=2&n=4&uid=37"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://jinan.go.kr</a>",55404
2569980,온고을은 마루 토방 마당 장독대 정원이 있는 전형적인 옛날 한옥집으로 한옥 숙소 온돌방에서 편안하게 묵을 수 있다.,010-3280-6677,,55044
1595026,"온고을 공예방은 전주 한옥마을에 있는 압화(꽃 누르미)를 전문적으로 취급하는 공방이다. 자연의 아름다움 중에서 으뜸이라고 할 수 있는 꽃은 그 찬란함에 비해 계절적이고 순간적인 생명체이지만 물리적인 방법이나 약품 처리를 하는 등의 인공적인 기술로 누름 건조한 후 회화적인 느낌을 강조하여 구성한 것을 압화(pressed flower)라고 한다. 그래서 압화는 꽃을 평면으로 말리기 때문에 조형성이 적은 반면, 다양한 매력을 갖고 있기 때문에 압화로 된 한 송이 작은 들꽃은 카드, 편지지, 액세서리, 액자용 그림, 전등갓 등 다양한 생활용품과 어울려 훌륭한 장식품이 될 수 있다.

온고을 공예방에서는 누구나 쉽게 압화를 체험할 수 있도록 도와주며 다양한 상품도 판매하고 있다. 열쇠고리, 자, 카드, 부채, 목걸이, 핸드폰 고리, 한지 스탠드 등이 있으며 나무로 만드는 나무 곤충도 체험해 볼 수 있다. 그 밖에 식물 표본 및 학생들의 여름 방학 표본 채집 물품도 판매하고 있다. 단체인 경우 최소 3일 전에 사전예약을 해야 하며 개인, 가족의 경우 당일 방문 체험이 가능하다. 또한 단체의 경우 출장 학습도 가능하다. 방과 후 교실 및 문화센터에도 출강하고 있으며 수강생 모집(취미반, 자격증 과정 모집, 정규 수강생 모집, 창업 희망자 모집) 중에 있다. 이처럼 다양한 공예를 선보이는 온고을 공예방은 제품을 전시하고 판매할 뿐만 아니라 창업 지원 및 직장인의 취미생활에도 큰 도움을 주고 있다.",010-9977-1617,,55044
2809103,"온담은 전주에서 유명한 고깃집들 중 한 곳이다. 이곳은 고기의 퀄리티가 높고 깔끔하고 맛이 좋아 평일에도 웨이팅이 있는 맛집이다. 직각목살, 온백살, 꼬들살 3가지 고기 메뉴가 있으며 처음 주문은 2인분부터 가능하다. 이곳은 고기의 중요한 요소를 크게 3가지 고기, 불, 그릴링을 온담만의 방식으로 지켜낸다. 좋은 원육을 선별하여 숙성을 한 고기에 100% 직화구이를 하고 고기 본연의 맛과 숯향을 입혀 최상의 맛을 내는 최적화된 불판을 사용한다. 그리고 마지막으로 좋은 원육과 숯, 불판이 준비되었다면 그릴링으로 맛을 완성시킨다.",,"<a href=""https://www.instagram.com/our_ondam/"" target=""_blank"" title=""새창 : 온담홈페이지로 이동"">https://www.instagram.com/our_ondam/</a>",55038
1874147,"청정고원 지대인 진안에서 머무는 시간은 몸과 마음을 치유하는 힐링 타임이다.  절경을 이루는 운일암, 반일암 계곡과 용담호에서 마음을 씻고 국립운장산자연휴양림에서 초록의 피톤치트향을 맡으며 기운을 얻어 보자.",,,
2568965,"전북 군산시에 위치한 온새미로는 한정식 전문점이다. 
온새미로는 ‘자연 그대로, 언제나 변함없이’라는 뜻의 순우리말이다. ‘아름다운 우리 음식 온새미로’는 제철재료와 천연양념만을 사용하여 언제나 변함없이 정성스럽게 음식을 만든다. 특별한 날, 특별한 만남을 준비한다면 온새미로로 가는 것을 추천한다.",063-462-7467,,54128
2930165,"올드스터프는 전주시 완산구 효자동에 있는 로스터리 카페다. 카페 이름에서 알 수 있듯 편안하고 익숙한 공간이라는 콘셉트로 연출되었다. 붉은색 벽돌 외관에 나무 질감이 살아있는 우드톤 인테리어, 앤티크한 소품들로 아늑하고 따뜻한 분위기를 느낄 수 있다. 매장 한쪽에는 커피 로스터기계가 있고, 더치커피 메이커와 핸드드립 세트까지 있어 커피에 조예가 깊은 곳임을 알 수 있다. 커피 원두의 종류가 다양하고, 추출 방식도 핸드드립과 더치커피 중 선택할 수 있다. 원두를 고르기 어려운 사람들을 위해 시음할 수 있는 코너도 마련해두어 취향껏 고를 수 있게 했다. 또한, 로스팅한 원두는 별도로 구매할 수 있으며, 드립백으로도 제작해 판매하고 있다. 베이커리 종류도 다양해 커피와 함께 즐기기 좋다. 전주 한옥마을과 문학대공원이 근처에 있어 함께 연계하여 여행해보는 것을 추천한다. 
※ 반려동물 동반 불가",,,54962
2910232,-,,,54140
2930905,-,,,55068
3307251,-,,-,55086
3305830,-,,-,54969
2930386,-,,,54969
3305855,-,,-,54945
3305318,-,,-,54823
3307531,-,,-,54920
2911451,-,,,54999
3306400,-,,-,55018
2931703,-,,www.oliveyoung.co.kr,54999
3305608,-,,-,54984
3306589,-,,-,55126
2568967,군산 맛집인 옹고집쌈밥은 오래된 폐교를 식당으로 리모델링한 곳이다. 쌈밥이 주메뉴이며 셀프코너에서 쌈과 반찬을 무한리필로 즐길 수 있다.,063-453-8883,,54049
1625089,"와룡소계곡은 변산반도 내변산을 흐르는 백천 계곡의 지류로서 총길이 약 5㎞에 이르는 계곡이다. 와룡소는 누워 있는 용의 형상에서 유래한 명칭이다.
변산반도 남부에 있는 용각봉과 남옥녀봉에서 발원하여 대체로 북향하면서 중간에 와룡소 폭포와 와룡소를 이룬다. 봉래구곡과 함께 변산을 대표하는 계곡이지만 비교적 알려지지는 않았다. 넓은 반석 위를 흐르는 계류가 여기저기 소를 이루고 울창한 숲과 어우러져 비경을 연출하는데 그중에서도 가마소계곡과 와룡소계곡이 으뜸이다. 특히 깊은 소와 기암괴석이 조화를 이룬 와룡소계곡은 한 폭의 그림을 방불케 한다. 
와룡소계곡 주위의 태고림과 천총봉, 장군봉이 병풍처럼 둘러 있고 산과 층암절벽, 계곡이 험준하여 경관이 일품이다. 또한, 부안군 보안면 우동리 굴바위 입구에서 시작되는 등산로가 와룡소 계곡을 통과한다.",,"<a href=""http://www.grandculture.net/buan/toc/GC08000028"" target=""_blank"" title=""새창 : 홈페이지로 이동"">http://www.grandculture.net/buan</a>",56343
127008,"와룡암은 조선 후기의 정자로 주천면 사무소 동쪽 천변의 와룡 바위 위에 있다. 긍구당 김중정이 서울에서 이주하여 진안군 주천면에 은거하던 1654년(효종 5)에 유생들을 위하여 건립하였다. 250여 년 동안 많은 문인 학사를 배출하였으며, 바로 옆에 있는 주천서원의 강당 같은 성격을 지니기도 한다. 그가 세운 원래의 와룡암은 원래 주자천 건너편에 있었는데 물 때문에 오고 가기가 불편하였으므로 1827년(순조 27)에 김상원이 지금 자리로 옮겨지었다고 한다. 건물은 도리 기둥에 난간을 갖추고 팔작지붕에 기와를 얹은 앞면 3칸, 옆면 3칸의 누각이다. 중앙에 전후퇴 형식의 방이 있고, 나머지는 마루이며, 방에는 4합문이 달려 있다.",,"<a href=""https://www.jinan.go.kr/tour/sub_5/?m=&uid=38&key_word=%EC%99%80%EB%A3%A1%EC%95%94&p=2&n=4"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.jinan.go.kr</a>",55402
126964,"와룡자연휴양림은 1996년 6월에 개장한 삼림 휴양공원으로서 삼림욕과 자연관찰, 학습탐방, 그리고 가족단위 휴양이나 단체 수련 등을 위해 제 몫을 톡톡히 하는 장수군의 명소로 자리 잡고 있다. 일일 수용인원은 약 1,200명 정도이며 연중무휴로 개방한다. 시설물로는 야영객을 위한 야영장과 야영데크 및 평상, 그리고 일반, 단체 방문객들을 위한 연수의 집, 복합 산막, 숲 속의 집 등 각종 시설과 숙사를 갖추어 놓았다. 아이들을 위한 사계절 눈썰매와 물썰매장, 야외수영장과 천연 물놀이장 등의 시설도 구비해 놓고 있다. 휴양림으로서 자연학습장과 체련단련장 등의 시설도 잘 갖추어져 있으며, 단체객들을 위한 야외무대도 마련되어 있는 종합적인 숲 속 휴양공간이자 문화공간이라 할 수 있다.",,"<a href=""https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030084"" target=""_blank"" title=""새창: 와룡자연휴양림 홈페이지로 이동"">https://www.foresttrip.go.kr</a>",55610
2743750,와룡자연휴양림은 금강과 섬진강의 발원지인 장수군 팔공산에 있으며 캠핑장과 펜션을 같이 운영하고 있다. 이곳은 무더운 여름 피서지로도 유명하다. 자체 수영장과 물썰매장이 있다. 숲속의 집에서 누구나 이용 가능한 천연 물놀이장과 어린이 전용 수영장이 두 곳이나 있어 많은 어린이들의 물놀이장으로 인기 폭발이다. 언덕에서부터 물 썰매를 타고 내려오는 속도감이 짜릿한 재미를 선사한다. 잔디 구장에서는 체육활동 및 게임 및 레크리에이션을 즐길 수 있고 높은 물썰매장 슬라이드 위에서는 캠핑장 전경을 감상할 수 있다.,,"<a href=""https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030084"" target=""_blank"" title=""새창 : 와룡자연휴양림 야영장 사이트로 이동"">https://www.foresttrip.go.kr/</a>",55610
2783891,"완산생활체육공원은 모악산 자락길에 자리 잡고 있다. 시민들의 건강한 체력증진을 위하여 2008년 건립되었으며, 축구장, 테니스장, 족구장, 정구장, 인공암벽장, 그라운드골프장, 풋살장 등 7개의 체육시설로 구성되어 다양한 종류의 체육 활동을 즐길 수 있다. 또한 매년 종목별 수십 건의 대규모 전국대회 및 동호인 대회가 개최됨에 따라 전주 제일의 체육공원으로 자리매김하고 있다.",,"<a href=""https://www.jjss.or.kr/index.9is?contentUid=ff8080816c5f9de6016cb2a298ea005e"" target=""_blank"" title=""새창 : 전주시설관리공단 홈페이지로 이동"">https://www.jjss.or.kr/</a>",55142
126627,"전주하면 완산칠봉, 완산칠봉하면 전주를 생각하게 할 만큼 전주의 대명사로 불리우는 산이 바로 완산칠봉이다. 천년고도 전주와 함께 이어 온 완산의 명맥이 호남평야로 흐르면서 익산과 군산 등 3시전의 발상지가 되고 있으며, 유서깊은 칠성사와 약수터 등을 품에 안고 있다. 완산칠봉 정상의 팔각정 전망대에 오르면 온 천지가 발 아래로 와서 머뭇거린다. 동학농민운동때 격전이 벌어졌던 장소이기도 한 완산칠봉은 현재 숲이 우거진 시민공원으로 가꾸어져 있다.",,,55102
2606205,완주군 고산면 소향리에 위치한 놀토피아는 국내 최대규모(34종류)를 자랑하는 어린이 모험 놀이시설로써 이용대상은 어린이를 중심으로 유아부터 성인까지 다양한 계층이 함께 즐길 수 있다. 이용연령은 7세부터 성인까지 가능하며 7세 이하 및 허리높이 70cm 이하는 보호자 동반하여 가능하다. 이용시간 내에 안전교육 및 장비 착용 시간이 포함되어 있어 안전하게 이용할 수 있다. 수직낙하 체험은 놀토피아에서 유일하게 스피드를 즐길 수 있는 놀이로 이용권과 별도로 유료로 진행되고 있다. 예약 정보는 홈페이지에서 미리 확인하는 것을 추천한다.,,"<a href=""http://www.noltopia.com/main"" target=""_blank"" title=""새창 : 고산놀토피아 홈페이지로 이동"">http://www.noltopia.com/main</a>",55310
2987912,"""너의 도전 앨범에 저장해 봐, 대둔산 모먼트!""이라는 슬로건으로 개최되는 완주 대둔산 축제는 대둔산 비경쟁 등산대회 및 대둔산 하이킹, VR 트럭 체험, 지역민 문화예술공연, 먹거리 부스 운영 등 다양한 프로그램으로 기획되어 있다.",063-290-3978,"<a href=""https://www.wanju.go.kr/tour/index.9is?contentUid=ff8080818c5d9e6d018ca46559e268f5"" target=""_blank"" title=""새창 : 축제 페이지"">http://www.wanju.go.kr</a>",55300
2469085,"우리 한지 기술은 동양 최강, 전통 수출품이었다. 대승한지마을은 그 명맥을 유지하고 있는 마을로 한지 공장 9곳, 한지생산기술 보유자 10여 명이 거주하고 있다. 한지생활사전시관과 체험장에서 다양한 전통 한지의 아름다움에 빠져보고, 직접 종이를 만들거나 한지 공예품도 만들어 볼 수 있다. 구경하러 왔다가 작품을 만들어 가는 곳이다.",,"완주 대승한지마을 <a title=""새창:완주 대승한지마을 홈페이지로 이동"" href=""http://www.hanjivil.com"" target=""_blank"">http://www.hanjivil.com</a>",55346
2687343,"용진농협 내에 들어서 있는 로컬푸드직매장은 2012년 국내 최초로 개장한 로컬푸드직매장이다. 전라북도 14개 시, 군의 농가에서 생산된 농산물, 축산품, 수산물 등을 판매하고 있으며, 생산자, 생산지, 진열기간 안내 등을 기재 해놓아서 제품들을 믿고 구입할 수 있다.",063-240-6925,,55351
2990278,"신체와 정신의 안정을 중시하는 웰니스 관광 트렌드에 따라 웰빙, 건강, 치유를 주제로 개최하는 완주군 축제이다. 이번 축제는 모악산 벚꽃 개화시기에 열려 구이면 일대의 벚꽃경관과 함께 건강한 신체와 마음에 관한 부스 콘텐츠와 먹거리 콘텐츠를 경험할 수 있다.",063-290-3977,"<a href=""http://www.wanjufestival.kr/wellness/"" target=""_blank"" title=""새창 : 완주 모악산 웰니스 축제 홈페이지 이동"">http://www.wanjufestival.kr/wellness/</a>",55362
