관광지이름,총점,이름,내용,별점
삼천 2동 막걸리골목,3.6,Chloe Seol,예전같지 않다고 하지만 전주여행에 빠질수없어욤,5
삼천 2동 막걸리골목,3.6,eun경,전원막걸리 음식 완전 맛있어요👏👍👍…,4
삼천 2동 막걸리골목,3.6,jae yun ho,사장님이 엄청친절합니다...,5
삼천 2동 막걸리골목,3.6,Joanne Choi,명소는 명소 ~~좋은경험 푸짐한음식,5
삼천 2동 막걸리골목,3.6,kim namsik,이곳 말고 다는 곳 찾아 가세요,3
삼천 2동 막걸리골목,3.6,aram moon,짱맛   기대안핶는데 넘잘먹었어요,5
삼천 2동 막걸리골목,3.6,유민호,생각보다 음식이 형편없었어요.,1
삼천 2동 막걸리골목,3.6,ttoo1101,가짓수는 많으나 인상깊진않아요~^^,3
삼천 2동 막걸리골목,3.6,임성식,TV에서 보던거 하고 많이 달라요~~ㅠㅠ;;,3
삼천 2동 막걸리골목,3.6,김슝이,전주 막걸리집 진짜 대박입니다 강추!,5
삼천 2동 막걸리골목,3.6,한유연,소문난잔치에는 원래 먹을게 없는 법,3
삼천 2동 막걸리골목,3.6,한진희,역시 전막~~ 막걸리 맛집 인정,5
삼천 2동 막걸리골목,3.6,김영락,막걸리가 맛있고 안주가 엄청 많이 나옴,4
삼천 2동 막걸리골목,3.6,비상돈,"홍보용이쥬 ᆢ
기대가 크면  머가크쥬",1
삼천 2동 막걸리골목,3.6,hongkee Sim,완전별로임 음식먹다 뭐나왔음,1
삼천 2동 막걸리골목,3.6,Jounghoon Son,반찬수만 많고 먹을께 없음,1
삼천 2동 막걸리골목,3.6,한홍동,소문에  가긴햇는데  그냥그러네요,3
삼천 2동 막걸리골목,3.6,진철규,남도집 좋네요!,5
삼천 2동 막걸리골목,3.6,이재철,옛날 명성은 사라지고,2
삼천 2동 막걸리골목,3.6,ᄒ홍홍,남도막걸리  최고네요~~,4
삼천 2동 막걸리골목,3.6,bera j,가격대비 좋지 않음!,1
삼천 2동 막걸리골목,3.6,정환욱,막걸리집이 다양해서좋다,5
삼천 2동 막걸리골목,3.6,박하TV,전라도 손맛 전혀 느끼지 못한곳,1
삼천 2동 막걸리골목,3.6,jason K,소문난 잔치에 먹을거 없었다,1
삼천 2동 막걸리골목,3.6,장인석,가성비 끝장이쥬 사람은 바글바글,4
삼천 2동 막걸리골목,3.6,오레스트 안마의자 전주점 .라온슬립라텍스,상다리가 휘어지게 먹고 왔습니다,4
삼천 2동 막걸리골목,3.6,임종거(임꺽정),안주가 넘 맛있습니다~^~,5
삼천 2동 막걸리골목,3.6,김형일,기대는 하지말고 가세요,3
삼천 2동 막걸리골목,3.6,아ㅅ너,안주발 세우는 사람은 콜!,3
삼천 2동 막걸리골목,3.6,홍재경,별로예요 ㅠㅠ,4
삼천 2동 막걸리골목,3.6,WANHYUK OH,막걸리 한주전자에 너무많은 안주들,4
삼천 2동 막걸리골목,3.6,장여사,예전만 못해요,3
삼천 2동 막걸리골목,3.6,양미선,가성비 갑이여요,5
삼천 2동 막걸리골목,3.6,이일우,푸짐하구 맛도 좋구,5
삼천 2동 막걸리골목,3.6,백년고기,별 2개도 넘칠듯...,2
삼천 2동 막걸리골목,3.6,宋大 鏞,안주가 들랑구 안주입니다,3
삼천 2동 막걸리골목,3.6,Kim Coner,기대가 컸나봅니다.,3
삼천 2동 막걸리골목,3.6,박상욱,맛있어요,5
삼천 2동 막걸리골목,3.6,Andrew Kim,한번 들리실만 합니다.,4
삼천 2동 막걸리골목,3.6,이종권,소문보다는?,2
삼천 2동 막걸리골목,3.6,엠엠,존맛,5
삼천 2동 막걸리골목,3.6,원빈,코로나만 아니면 ㅠㅠ,4
삼천 2동 막걸리골목,3.6,이경호,겁나 맛나요,5
삼천 2동 막걸리골목,3.6,송찬우,그닥,2
삼천 2동 막걸리골목,3.6,HANS 가볼곳 JOO,"커플상,깔끔함",4
삼천 2동 막걸리골목,3.6,엔돌핀sun,전주 최고 막걸리 골목,5
삼천 2동 막걸리골목,3.6,0923 LIM (‪Modori Lim‬),복막걸리가세요~,5
삼천 2동 막걸리골목,3.6,장덕순,푸짐.재미,5
삼천 2동 막걸리골목,3.6,송기석,굿~^^,5
삼천 2동 막걸리골목,3.6,학주,안비싸요,5
삼천 2동 막걸리골목,3.6,정태건,꾼들의 장소,2
삼천 2동 막걸리골목,3.6,김용은,별로임,1
삼천 2동 막걸리골목,3.6,DAVID OH,막걸리,3
삼천 2동 막걸리골목,3.6,문승만,불친절,1
삼천 2동 막걸리골목,3.6,훈,호불호심함,3
삼천 2동 막걸리골목,3.6,정현숙,기대가 컸던듯 생각보다 그냥 그랬음 옛촌 막걸리는 본점으로 용진집 추천 (출처 택시기사님),3
삼천 2동 막걸리골목,3.6,Simchung Kang,그닥,3
삼천 2동 막걸리골목,3.6,이수환,그닥,2
삼천 2동 막걸리골목,3.6,Charles P,도착해서 주문하기 전까지 손님이 없었어요. 주문하고 나니 몇 테이블이 들어왔다. 음식이 나오는데 시간이 오래 걸리고 웨이터도 무례했다. 음식도 그다지 훌륭하지 않았습니다.,2
삼천 2동 막걸리골목,3.6,A. S.,우리에게 좋은 경험입니다. 막걸리 1개를 주문하면 반찬이 한 테이블 가득 나옵니다.,4
삼천 2동 막걸리골목,3.6,chris bryant,그것은 훌륭했다. 음식은 이 세상에서 최고 수준이었다. 빨리 돌아가고 싶어요.,5
삼천 2동 막걸리골목,3.6,블루라군,,3
삼천 2동 막걸리골목,3.6,Sookeun Yang,,4
삼천 2동 막걸리골목,3.6,함상훈,,4
삼천 2동 막걸리골목,3.6,오현묵,,3
삼천 2동 막걸리골목,3.6,Jueng7472정영만,,1
삼천 2동 막걸리골목,3.6,장군당진,,4
삼천 2동 막걸리골목,3.6,あきやまひでひろ,,4
삼천 2동 막걸리골목,3.6,사람,,4
삼천 2동 막걸리골목,3.6,김홍균,,5
삼천 2동 막걸리골목,3.6,막소주깡소주,,1
삼천 2동 막걸리골목,3.6,Man Free,,4
삼천 2동 막걸리골목,3.6,이대희,,4
삼천 2동 막걸리골목,3.6,유찬영,,4
삼천 2동 막걸리골목,3.6,youngsil tv,,3
삼천 2동 막걸리골목,3.6,위영재,,4
삼천 2동 막걸리골목,3.6,공적연금이수문 (선순환복지국가),,5
삼천 2동 막걸리골목,3.6,Wuhyok Lee,,4
삼천 2동 막걸리골목,3.6,Rosalie Nodado,,5
삼천 2동 막걸리골목,3.6,leeyou82,,5
삼천 2동 막걸리골목,3.6,TV JAY,,5
삼천 2동 막걸리골목,3.6,丸山和夫,,5
삼천 2동 막걸리골목,3.6,박두영,,5
삼천 2동 막걸리골목,3.6,유문환,,3
삼천 2동 막걸리골목,3.6,김기봉,,4
삼천 2동 막걸리골목,3.6,서운영,,4
삼천 2동 막걸리골목,3.6,허니,,5
삼천 2동 막걸리골목,3.6,김명식,,5
삼천 2동 막걸리골목,3.6,신해영,,5
삼천 2동 막걸리골목,3.6,박주성,,1
삼천 2동 막걸리골목,3.6,Scott Little,,5
삼천 2동 막걸리골목,3.6,Spes agit Mentum,,5
삼천 2동 막걸리골목,3.6,胡吉原千花,,4
삼천 2동 막걸리골목,3.6,유성래,,4
삼천 2동 막걸리골목,3.6,황찬영,,5
삼천 2동 막걸리골목,3.6,이호섭,,3
삼천 2동 막걸리골목,3.6,이동영,,4
삼천 2동 막걸리골목,3.6,김종길,,3
삼천 2동 막걸리골목,3.6,정재윤,,4
삼천 2동 막걸리골목,3.6,박종우,,5
삼천 2동 막걸리골목,3.6,김똥식,,3
삼천 2동 막걸리골목,3.6,유안TV,,5
삼천 2동 막걸리골목,3.6,Hyunpyo Bae,,4
삼천 2동 막걸리골목,3.6,최광희,,3
삼천 2동 막걸리골목,3.6,정대성,,4
삼천 2동 막걸리골목,3.6,Phantom of the Harley,,4
삼천 2동 막걸리골목,3.6,Young Il Ji,,5
삼천 2동 막걸리골목,3.6,양현숙,,4
삼천 2동 막걸리골목,3.6,유정수,,5
삼천 2동 막걸리골목,3.6,정현준,,5
삼천 2동 막걸리골목,3.6,하영현,,5
삼천 2동 막걸리골목,3.6,심창섭,,4
삼천 2동 막걸리골목,3.6,장주경,,5
삼천 2동 막걸리골목,3.6,남성김낙철,,2
삼천 2동 막걸리골목,3.6,이창근,,3
삼천 2동 막걸리골목,3.6,Iss C,,3
삼천 2동 막걸리골목,3.6,권혜경,,3
삼천 2동 막걸리골목,3.6,김평화,,5
삼천 2동 막걸리골목,3.6,김택범,,5
삼천 2동 막걸리골목,3.6,정세윤,,1
삼천 2동 막걸리골목,3.6,호미,,3
삼천 2동 막걸리골목,3.6,이지연,,5
삼천 2동 막걸리골목,3.6,정성복,,5
삼천 2동 막걸리골목,3.6,양청문,,5
삼천 2동 막걸리골목,3.6,Hj Kwak,,5
삼천 2동 막걸리골목,3.6,정우혁,,5
삼천 2동 막걸리골목,3.6,Woody Gandi,,5
삼천 2동 막걸리골목,3.6,김용문,,5
삼천 2동 막걸리골목,3.6,Eunjung Cho,,5
삼천 2동 막걸리골목,3.6,이천사,,1
삼천 2동 막걸리골목,3.6,이장익,,3
삼천 2동 막걸리골목,3.6,박상갑,,1
삼천 2동 막걸리골목,3.6,JAEYONG LEE,,5
삼천 2동 막걸리골목,3.6,유정후,,3
삼천 2동 막걸리골목,3.6,Phillip Lee,,4
삼천 2동 막걸리골목,3.6,김근태,,3
삼천 2동 막걸리골목,3.6,장실장,,5
삼천 2동 막걸리골목,3.6,벽골제마을TV,,4
삼천 2동 막걸리골목,3.6,Jm Lee,,4
삼천 2동 막걸리골목,3.6,이미숙,,4
삼천 2동 막걸리골목,3.6,오혜정,,4
삼천 2동 막걸리골목,3.6,김희철,,4
삼천 2동 막걸리골목,3.6,이선용,,4
삼천 2동 막걸리골목,3.6,최선영,,4
삼천 2동 막걸리골목,3.6,김정숙,,5
삼천 2동 막걸리골목,3.6,군고구마ho,,2
삼천 2동 막걸리골목,3.6,이연희,,4
삼천 2동 막걸리골목,3.6,김은지,,5
삼천 2동 막걸리골목,3.6,카샤니,,2
삼천 2동 막걸리골목,3.6,정승화,,5
삼천 2동 막걸리골목,3.6,박영희,,4
삼천 2동 막걸리골목,3.6,강은지,,4
삼천 2동 막걸리골목,3.6,초코쿠키,,5
삼천 2동 막걸리골목,3.6,박정곤,,2
삼천 2동 막걸리골목,3.6,BK Jang,,2
삼천 2동 막걸리골목,3.6,Kim찰리,,3
삼천 2동 막걸리골목,3.6,??,,1
삼천 2동 막걸리골목,3.6,Jinn Ahn,,4
삼천 2동 막걸리골목,3.6,박찬협,,3
삼천 2동 막걸리골목,3.6,시리시리,,3
삼천 2동 막걸리골목,3.6,이서형,,4
삼천 2동 막걸리골목,3.6,할로우할로,,1
삼천 2동 막걸리골목,3.6,김용호,,5
삼천 2동 막걸리골목,3.6,앨리스와난낭,,3
삼천 2동 막걸리골목,3.6,신현준,,5
삼천 2동 막걸리골목,3.6,김희목,,3
삼천 2동 막걸리골목,3.6,Han세가사,,3
삼천 2동 막걸리골목,3.6,원종욱,,4
삼천 2동 막걸리골목,3.6,김대진,,4
삼천 2동 막걸리골목,3.6,Eun Hee Kim,,2
삼천 2동 막걸리골목,3.6,박서연,,4
삼천 2동 막걸리골목,3.6,CHEOLJU KIM,,3
삼천 2동 막걸리골목,3.6,김동욱,,5
삼천 2동 막걸리골목,3.6,이혁준,,1
삼천 2동 막걸리골목,3.6,박대현,,5
삼천 2동 막걸리골목,3.6,김진국,,5
삼천 2동 막걸리골목,3.6,김종국,,5
삼천 2동 막걸리골목,3.6,KYUNGMUN YU,,4
삼천 2동 막걸리골목,3.6,이종분,,5
삼천 2동 막걸리골목,3.6,이소윤,,3
삼천 2동 막걸리골목,3.6,오승호,,2
삼천 2동 막걸리골목,3.6,이담재,,2
삼천 2동 막걸리골목,3.6,김경옥,,5
삼천 2동 막걸리골목,3.6,신효주,,3
삼천 2동 막걸리골목,3.6,서영창,,3
삼천 2동 막걸리골목,3.6,정순금,,4
삼천 2동 막걸리골목,3.6,전동기,,4
삼천 2동 막걸리골목,3.6,Kyoungsoo Park,,3
삼천 2동 막걸리골목,3.6,혜수,,5
삼천 2동 막걸리골목,3.6,이은영,,3
삼천 2동 막걸리골목,3.6,박진환,,4
삼천 2동 막걸리골목,3.6,FwangZ H,,5
삼천 2동 막걸리골목,3.6,MYONG CHOL JONG,,4
삼현서원,5.0,이동원,이곳을 방문한 것은 정말 소중한 경험이었습니다. 세상에 거의  알려지지 않은 우리의 유산이 이렇게 잘 보존된 것에 관계자 여러분들의 노고와 정성이라고 생각합니다. 소중한 우리의  유산을 잘 보존하는 좋은 귀감이 되리라 생각합니다. 감사합니다.,5
삼현서원,5.0,hwan KIM,,5
상관 공기마을 편백숲,4.1,맨블 MANVEL,"전북 완주군의 상관 편백나무숲 10만 그루의 나무들이 뿜어내는 짙은 피톤치드가 가득한 곳에 나 홀로 산장 이색 숙소 체험 '편백숲 트리하우스' 햇살에 걸려든 집 에어비앤비에서만 예약 가능 ( TV가 없으니 책, 노트북, 태블릿 추천) 차로 편백 숲을 깊숙이 들어가는 길이 거친 도로와 경사가 있어서 SUV가 좋을 듯! 한번 들어가면 다시 나오기 힘든 길이라.. 장 보기는 빠짐없이 넉넉히 챙겨 가요ㅋ

트리하우스에서 발생한 모든 쓰레기는 게스트가 퇴실하면서 가져가야 하기 때문에 큰 박스나 봉투를 꼭 챙겨가세요ㅎ 산책이 끝나고 이제 트리하우스 복귀! 1~2일 머물며 숲속에서 리프레시 하기 좋은 트리하우스ㅎ  도시에서 벗어나 낭만적인 숲속의 생활 체험이 무척이나 오랜 시간 멋진 추억으로 남을 것 같아요! 행복했던 여행의 기억과 기록, 이렇게 블로그에 남길 수 있어서 너무 소중합니다ㅎ",5
상관 공기마을 편백숲,4.1,불났다,"편백나무의 향취를 느끼려면 이른 오전이나, 비가 온 후가 좋겠다. 시내에서 벗어나 한적한 산책을 하기에는 괜찮은 장소",4
상관 공기마을 편백숲,4.1,francis jeong,"날씨 좋을때 산책겸해서 다녀오면 좋아요
하지만, 화장실이 청결하지 못하고, 앉아서 쉴 수 있는 데크 등은 일부가 파손되어 위험하네요. 반려견을 키우는 사람은 즐거울 수 있으나, 키우지 않는 사람은 불편할 수도 있습니다. 조용한 숲속을 상상한다면 좀 더 안쪽으로 들어가야 합니다",3
상관 공기마을 편백숲,4.1,GiYeon Han,"산림욕장은 산책으로도 갈수 있는 수준이였으나.

한오봉으로 가는 제3등산로는 길 상태가 많이 않좋았습니다.

내려오는 제1등산로도 경사가 가파르게 되어 있어 만만하지는 않았습니다.",4
상관 공기마을 편백숲,4.1,단미,"전주 근교에 이렇게 좋은 곳이 있었다뇨ㅠㅠㅠㅠ
숲체험은 언제나 힐링되고 좋지만, 가깝고 부담없이 걸을 수 있는 코스.. 너무 좋네요.",5
상관 공기마을 편백숲,4.1,해피맨,치유와 쉼이 있는곳,5
상관 공기마을 편백숲,4.1,김영진,"정말공기가 좋아요
산책로 왕곡8500보
시간은 왕복 1시간10분입니다",5
상관 공기마을 편백숲,4.1,모아잇다,경치좋고 안에서 머무르기도좋아요ㅎ 산행겸 다니다가 유황탕도 좋아요 추천,4
상관 공기마을 편백숲,4.1,ruby Cat,완주군 상관면 죽림리 공기마을(죽림리 산214-1번지 일원)에는 1976에 조성된 10만 그루의 편백나무 숲을 만날 수 있습니다. 편백나무에서 뿜어내는 피톤치드는 스트레스 해소와 아토피 등 피부염 치료에 효과가 있다고 알려져 있습니다.,4
상관 공기마을 편백숲,4.1,지식상점,"임실에 살면서 정말 자주 갔던 편백나무숲이다. 숲이 울창하고 멋지다. 제대로 힐링하는 기분이 드는 숲이기도 하다. 주차장에 차를 세우고 걸어가는 길은 한산하고 한적하다. 편백나무들은 경사가 다소 있는 언덕에 자라고 있는데 벤치와 돌, 나무 등으로 앉을 곳을 마련해놔서 쉬었다갈 수 있게 해놨다. 숲에서 힐링하고 싶다면 이곳을 추천한다.",4
상관 공기마을 편백숲,4.1,소프트아이스크림,"공기마을 편백나무숲은 자연 속에서 휴식을 취하고 싶은 분들에게 안성맞춤인 곳입니다. 이곳은 편백나무 숲이 우거진 조용한 산속에 자리해 있어 도심의 소음과 스트레스를 모두 잊고 힐링할 수 있는 최적의 장소입니다.
우선적으로 매력적인 점은 자연적인 아름다움에 있습니다. 편백나무 숲의 푸른 나무들과 신선한 공기는 마음을 편안하게 해주고 에너지를 되찾을 수 있도록 돕습니다. 특히나 여름에는 그늘진 나무 아래서 시원한 바람을 맞으면서 여유를 즐기는 것이 최고의 낙입니다. 또한, 가을에는 단풍이 물든 풍경이 아름다움을 더해줍니다.
공기마을 편백나무숲은 편안한 휴식을 위한 다양한 시설을 제공합니다. 숲속에는 나무 그늘 아래에 펼쳐진 휴식 공간과 파티션으로 분리된 개별 휴식 존이 마련되어 있어 방문객들이 쉽게 휴식을 취할 수 있습니다.
숲속에서 머무는 동안 즐길 수 있는 활동도 다양합니다. 산책로를 따라 걷거나 주변 자연 경관을 감상할 수 있으며, 가족 또는 친구들과 함께 트래킹을 즐길 수도 있습니다. 또한, 편백나무 숲속에서 조용한 시간을 보내며 명상을 즐기거나 책을 읽는 것도 좋은 방법입니다. 휴가나 짧은 여행을 계획 중이라면 공기마을 편백나무숲을 방문하여 자연 속에서 힐링하고 여유로운 시간을 보내보세요. 여기서 얻는 활력은 당신의 일상을 확실히 채워줄 것입니다.
#유한킴벌리 #우리강산푸르게푸르게 #고맙숲니다",5
