관광지이름,총점,이름,내용,별점
전주전동성당,4.4,Thomas Aquinas Ku,"전주시 안에 세워진 가장 오래된 성당이자, 호남 전체에서 최초로 세워진 로마네스크 양식 건물[1] 이다. 1937년에서 1957년까지 천주교 전주교구의 주교좌성당이었으며, 건축물의 아름다움으로 인해 영화의 촬영지나 결혼식 장소로 자주 쓰이기도 한다. 본당의 수호 성인은 성 프란치스코 하비에르이다.",5
전주전동성당,4.4,이원정,세계에서 유일하게 성모마리아 형성을 한 내부 예배당이 인상적이었습니다 문화적가치가 높은곳입니다,5
전주전동성당,4.4,Illu Coder,"와...너무멋지네요
현재 내부는 기도드릴분만 들어갈 수 있어서
조용하고 장엄한 분위기가 그대로입니다",5
전주전동성당,4.4,Byeonghyo Kang,전주 한옥마을에 위치한 “전동성당” 옛날 천주교 신자들이 사형을 당했던 곳이기도 하다. 아쉽게도 많은 관광객 인파로 인해 별도의 개방은 하고 있지 않아 앞에서 사진 촬영을 해 보았다. 멀리서 보는 뷰 역시 한옥과 로마네스크 양식의 건물이 어우러져 감동을 자아냈다.,4
전주전동성당,4.4,Sophia An,멋진 건축물들. 입구에 관리하시는 분이 계셔서 좋았던 곳.,5
전주전동성당,4.4,DH Moon,경건하게 미사드리러 가도 좋고 사진찍으러 가도 좋습니다. 예쁜 옷 입고 친구 또는 연인과 기억에 남는 추억 남기세요.,5
전주전동성당,4.4,유은경의 오카리나,"이곳에 파이프오르간이 생긴데요
파이프 오르간이 생김 더 더 더 명소가 되겠지만 큰 돈이 필요하더라구요
늘 정갈한 마음으로 변신시켜주는 곳
유럽에 온 듯한  착각을  주는 멋진 성당입니다",5
전주전동성당,4.4,은석이,외국 친구들과 방문. 그런데..관광객은 못들어가네요.ㅜㅜ,4
전주전동성당,4.4,Changyeong Park,"103년된 건축물. 지금도 미사진행.
한옥과 다른 서양식건축물인. 성당이 잘어울립니다.
박신양 전도연 주연영화  약속 촬영지. 강동원의 전우치 촬영지.
순교자의 피흐른 돌을 주춧돌삼아 건축된 교회
서울 명동성당의 동생격.",5
전주전동성당,4.4,ユンソニ,"15_3, 17_4
전주에 가면 꼭 가봐야 하는 곳
믿음이 없는 나여도 이 곳에선 차분한 마음가짐이 듦",5
전주전동성당,4.4,재웅정,"과거, 현재가 공존하는 아름다운 곳입니다. 조용하게 미사를 보실 분들에게는 다소 방해가 될 수 있을만큼 방문객이 많은 곳이니 종교적인 이유로 가고 싶은 분들은 이점 참조하시기 바랍니다. 어느곳에서나 훌륭한 사진을 찍기 적당하고 근처 정통한복이나 근대한국의 의상을 빌려주는 곳이 많으니 이런 의상들을 입고 사진을 촬영하는 것도 큰 재미일 것 같습니다.",5
전주전동성당,4.4,Jueon,"전주한옥마을 입구에 있는 전동성당.

일요일 오전이라서 그런지 전동성당 안으로 들어갈 수 없게끔 막아놔서 최대한 성당 안으로 들어간 것처럼 열심히 사진 찍어봤지만 뒤에 너무 걸리적 거린다.

사실 어제도 한복 대여해서 전동성당 앞에서 사진 찍으려 했지만 17시 넘어서 실패.

전동성당 운영시간은 매일 09시부터 17시까지.
다만, 본인이 갔을 때 일요일 오전 11시쯤은 출입이 불가능했으니 참고.",5
전주전동성당,4.4,오월십이일,잘보존된 건물이 얼마나 아름다운지 느낄 수 있는 곳! 다만 날을 잘못잡으면 사람에 치이는게 얼마나 짜증나는지도 경험할 수 있다.,5
전주전동성당,4.4,양미숙,호남의 천주교 성지인데 윤지충바오로성인이 순교한 성지입니다 전주 한옥마을에 있어 관광객들에게 인증 사진장소예요,4
전주전동성당,4.4,???,"사실 전동성당은 성당 에 들어가서 보는 것보다 경기전 안에서 성당을 배경으로 사진을 찍어야 더 잘 나옵니다.
경기전 서쪽 출입구에 포토존이 있습니다.
성당은 주말 개방시간이 오후 12시 이후이므로 참고하세요:)",5
전주전동성당,4.4,sae haru,"전주 한옥마을을 오면 필코스 전주성당
여행객들 기념사진 찍기위해 늘 사람이 많긴 해도 붐비고 번잡함 없고 좋다",5
전주전동성당,4.4,MJ K (야호),한옥거리에 웅장히 자리한 성당. 간결하면서도 위엄이 느껴진다. 운이 좋게도 내부를 볼수 있게 안내해주신 안내원 덕분에 내부에 들어가 신도가 아님에도 맘속으로 기도를 드릴수 있었다. 내부는 촬영불가로 사진은 없지만 창의 스테인드글라스는 간결하며 내용을 글로 함께 담아 성경을 이해하기 쉽게 해 두었고 화강암 기둥들이 웅장하였으며 다소 좁지만 이야기가 있는 곳입니다.,5
전주전동성당,4.4,여수장미,"전동성당 야간 경관조명
꼭 봐야함
자주 하는게 아니고 기간이 정해져 있어
시간 마춰야 함",5
전주전동성당,4.4,김주장,"날씨좋고요, 성당 좋고, 사람 좋고, 꽃 좋고, 바람도 좋네요. 한옥마을에서 내려오신 한옥입은 관광객들의 사진 찍는 모습도 이쁘네요.",5
전주전동성당,4.4,이옥진,한옥마을 한바퀴돌고 10월달 전동성당 미디어파사드 관람하고 왔어요.  너무 멋진 공연이었어요.,5
전주전동성당,4.4,A S,"It was next to jeonju traditional hanok village and very easy to get here since the place was in the city center. We had to be quiet when we went inside the building because everyone was peacefully praying or they kept silence. One of the main symbols of this city. :)
전주 한옥마을 가까이에 있어서 함께 방문하기에 좋은 장소였음. 일단 건물 안에 들어가시면 옆에서 기도하시는 분들도 계셔서 조용히 다니셔야할듯.. ^^",5
전주전동성당,4.4,김용미,"천주교신자이며 꼭오고 싶었던
전동성당~한달전부터 성당보수공사가
시작되어 사진으로 보았던 멋진성당은
볼수없었지만, 잠시 성당안으로 들어가
묵상기도를 하고 나왔슴니다.",4
전주전동성당,4.4,바다사랑,"전동성당
전주한옥마을 전동성당
건너편에는 경기전이 있어요.
로마가톨릭성당
역사적으로 가치가 있는 건물
건물 양식과 외관이 멋져서
한벅입고 사진 찍으러 오시는분들이.많았어요",5
전주전동성당,4.4,Ignatius Park,"전라북도 전주에 있는 전동성당은 우리나라 가톨릭 신자가 처음 순교한 곳입니다. 윤지충 바오로와 권상연 야고보는 가톨릭 교리의 신념을 지키다 1791년 전주 풍남문 밖에서 불효, 불충, 악덕의 죄명으로 사형되어 우리나라 최초의 가톨릭 순교자가 되었습니다.
또한 전동성당 터는 1801년 신유박해 때 '호남의 사도’로 불린 복자 유항검 아우구스티노와 김유산 토마스, 유항검의 동생 유관검과 이우집, 윤지충의 아우 윤지헌 프란치스코가 순교한 곳이기도 합니다.
이러한 순교의 역사를 기리기 위하여 1908년 주임신부였던 프랑스 보두네 신부님이 순교터에 성당 건립을 착수하여 1914년 아름다운 로마네스크 양식의 전동성당이 완공되었습니다.",5
전주전동성당,4.4,Daehyun Kim,"전주 한옥 마을의 명물중하나
역사와 전통이 있고 관광객들도 많이 방문하는곳",5
전주전동성당,4.4,Gensek Zenit,근현대적이고 한옥 사이에 있는 서양건물이라 매우 인상깊은 건물입니다.,5
전주전동성당,4.4,Good Vibe,"아쉽게도 리모델링 중이라 건물 밖은 못봤지만
내부는  들어갈수 있습니다
들오가니까 편안하고 내부는 유럽 어느 성당 못지않게 이쁘고 아늑합니다",5
전주전동성당,4.4,albert Koo,"전주 한옥마을에 있는 전동성당입니다 우리나라 3대 성당중에 하나이며 수리가 완료되어 미사시간외에는 관광객에도 개방하니 한옥마을에 가시면 꼭 가보세요  마음의 펑화가 옵니다
제 본당이기도 하구요 ㅎㅎ",5
전주전동성당,4.4,김응조,"전주 '전동성당'은 서울의 '명동성당', 대구의 '계산성당'과 함께 대한민국 3대 성당 중에 하나로 1914년 준공된 호남지역의 서양 근대 건축물로 가장 오래된 장소로 현재 사적 제288호로 지정되어 있습니다.

'명동성당'과 '계산성당'은 전통 '고딕 양식'인 첨두형 아치와 뾰족하고 높은 첨탑형으로 건축된 반면에 '전동성당'은 '로마네스크 양식'으로 반원형 아치와 둥근 돔형으로 건축되어 있어 또 다른 아름다움을 볼 수 있더군요^^",5
전주전동성당,4.4,최창용,"역사와 전통이 느껴지는 곳입니다.
결혼식보러 왔다가 전주한옥마을 구경도 했는데, 어딜가도 이 성당만 눈에 띄네요.",3
전주전동성당,4.4,송선동,멋진곳. 해외나가면 의례 관광 코스중 하나인 오래된 성당. 그에 못지 않은 우리나라의 성당. 천주교 전주 전동 성당이네요,5
전주전동성당,4.4,Yukyong Chae,"지금의 성당 자리는 1791년 신해박해 당시 천주교 신자였던 윤지충(바오로) 권상연(야고보)가 최초로 순교했던 터이다.
그러다 123년이 지난 1914년 프랑스인 프와넬 신부에 의해 지금의 성당이 완공되어서 100여년을 넘게 이어오고 있다.",5
전주전동성당,4.4,DASIT,"경기전 한옥의 건축미와 서양 건축물 전동성당의 건축미가 대비되지 않고 오히려 조화를 이룬다.
약 100년 전에 완공되었고 웅장함에 놀란다.
한옥마을에서 경기전과 함께 메인 포인트라 생각한다.",5
전주전동성당,4.4,김우신,"Jeondong Cathedral is a Catholic church where more than three martyrs were born about 200 years ago.
The appearance of a church built in the simple Baroque style and the private property and annexes built in the modern style are worth visiting on their own.
The interior decoration is simple and pious, but the angel statue on the left and right sides of the river does not match the building in terms of its size.

전동성당은 약 이백여년 전 순교자들이 생겨난 카톨릭교회이다.
단순한 바로크 양식으로 지어진 교회의 모습과 근대양식으로 지어진 사재관및 부속 건물들은 그 자체로 방문해볼 가치가 있다.
내부의 장식은 단순하며 경건한 교회의 모습이지만 강대 좌우의 천사상은 그 크기면에서 건물과 어울리지 않는다.",4
전주전동성당,4.4,구부관,"우연히 개방시간이 맞아서 들어갔었습니다

성지라고 해서...",5
전주전동성당,4.4,해피님,항상 편안한곳. 가끔은 이런 기획이 또 있길 바랍니다. ^^,5
전주전동성당,4.4,예린,음식물 반입금지 여서 불편했지만 좀더 깨끘한 성당을 위한 일인것 같아서 좋았다 사람들이 엄청많이 모여드는 곳이 었다 그리고 성당안에 화장실이 있으니 참고하자 꿀팁이다 ㅋ,4
전주전동성당,4.4,junghee kwon,"6월까지 한시적으로 매주 금요일 저녁 8시 30분,  9시 2회 미디어아트 공연을 함. 고즈넉히 성당 안을 둘러볼 수 있어요^^",5
전주전동성당,4.4,sonia AHN,"사진찍기 좋게 야간조명이 잘 되어있네요. 신자들에겐 경건한 장소, 관광객들에겐 사진포인트가 되는 전주의 랜드마크^^",4
전주전동성당,4.4,yun p,멋있어요 성당은 기본적으로 크고 화려해서 좋아요,5
전주전동성당,4.4,jangwon choi,전주 한옥마을에 가면 꼭 가보세요. 잠깐 유럽에 와 있는 기분이 듭니다.^^,5
전주전동성당,4.4,박민제,"달리 종교적인 방문 목적이 없으셔도 한옥마을 초입부 버스 정류장에 우뚝허니 서있기 때문에 한눈에 들어오는 모습을 보면 들어가보시고 싶으실 거예요.
개인적으로 한옥마을 순위권 포토스팟이라 생각합니다",4
전주전동성당,4.4,Hyun Hur,다소 실망스럽기 이를데 없는 전주 한옥마을 관광 가운데서도 가장 만족스러웠던 장소였습니다. 건축미로는 대한민국 성당 가운데서도 다섯 손가락에 꼽을 수 있는 곳이니 전주에 방문하신다면 반드시 가보셔야 한다고 생각합니다.,5
전주전동성당,4.4,강인숙,"고풍스럽고 모두 잘 보존됐으면
하는 바램  입니다 성물방 재매님들
인심이 아주 좋았어요
호떡  감사히 잘먹었어요",5
전주전동성당,4.4,여행구리,참 예쁜 성당입니다😀…,4
전주전동성당,4.4,아가토신,오우야.. 역시 핫한 장소다. 성당이 거기서 거기지라고 생각했는데 꽤 분위기있고 멋있었다. 주말이라 그런지 한복이랑 경성의복 입은 사람들이 바글바글 사진찍는 사람들도 바글바글ㅋㅋㅋ 한 팀만 나오게 사진을 찍을 수 없어서 다들 그냥 찍던.. 사람들 없는 쪽으로 돌아가다가 올라가는 길이 있길래 거기서 사진을 찍음. 둘이서 여유롭게 사진찍기를 즐기는데 갑자기 사람들이 이쪽으로 우르르 몰려와서 대기하시기에 얼른 내려왔다. 입구도 물론 사진이 잘나오지만 확실히 옆쪽이 더 분위기있게 나오는 듯,5
전주전동성당,4.4,eun hye Jung,예전보다 훨씬 더 화려하게 업그레이드된느낌!!!,5
전주전동성당,4.4,로시,"멀리서봐도 외국에 온 것 같은
착각이 들더라고요
전주오면 전동 성당에서 사진을 찍는건
국룰이죠ㅋㅋㅋㅋ
나무도 멋있어서 한참 구경했어요",5
전주전동성당,4.4,박가든,"사진찍기 좋아요 성당 건물 이뻐요
사진 대기 시간 많아요",5
전주전동성당,4.4,Kyeong Ik Lee,"서울의 명동성당 같은 느낌.
관광지는 아니고 실제로 미사도 하는 거 같으니 고성방가는 하면 안 될듯.",5
전주전동성당,4.4,hyejin k,풍경이 아름답습니다. 한복입은 관광객이 많아서 사진찍기는 힘듭니다. 결혼식이 있는 주말에 갔더니 성당내부가 예쁘게 꾸며져 있네요,5
전주전동성당,4.4,Minjin Song (hilaria),"시댁왔다가 교중미사 보고 갔어요~
신부님 말씀도 참~ 좋았습니다*^^*
예쁜성당을 복원공사로 보지못한게 아쉬워서
기부이체예약했습니다♡",5
전주전동성당,4.4,greg's journey여행일기,기대를 저버리지 않는 성당. 한 번쯤은 방문해보세요. 이국적 이면서도 뭔가 한국적인 느낌을 받을 수 있습니다.,5
전주전동성당,4.4,박벗꽃마음,"우리나라의 첫 순교터 위에 세워진 성당이고 복원작업이 진행되고 있습니다. 비잔틴양식과 로마네스크 양식이 섞여서 지어졌습니다.
현재는 본당신부님께서 추진하고
있는 파이프 오르간이 설치되어지길 바라며 다음 순례때가 기다려집니다.",4
전주전동성당,4.4,송상효,전주 한옥마을과 같이 있는 멋진 곳,4
전주전동성당,4.4,에인트,경기전 앞이라 같이 돌아보면됨.,3
전주전동성당,4.4,윤쌤제로미,"신앙의 선조들이 130여년전 직접 지은 전동
성당은 천주교 역사에서 중요한 성당",5
전주전동성당,4.4,이민정,너무 예쁘고  관광지의 에너지^^  ㅎㅎ  낯선 사람들의 즐거운 모습   모던걸모던보이의 소환(의상입고 돌아다니며 사진 찍는 사람들이 많아요  유행중이더라구요)  즐거웠습니다,5
